region,activitydate,croptype,irrigationhours,fertilizer_amount,anomaly_score,is_anomaly,anomaly_reason
North,,Maize,6.279381733740671,0.6165440884616458,0.008638668721477893,False,Normal activity pattern
West ,,Rice,7.829230265618138,92.49880448463186,0.00877182718025471,False,Normal activity pattern
unknown,2023-12-18, wheat ,6.075225980582304,71.88803352453628,0.006806983959418922,False,Normal activity pattern
North,,Wheat,10.67645394204508,68.96028100763839,0.0064359445074440025,False,Normal activity pattern
unknown,,Cotton,5.592467594962608,58.63999241621094,0.007156311890977651,False,Normal activity pattern
West ,,Cotton,4.2276399287173,69.65892229948761,0.00924541597998052,False,Normal activity pattern
 south,,Rice,5.167296325705848,,0.012486908176201794,False,Normal activity pattern
West ,,Rice,2.179192679820392,71.02100286017364,0.015789378437411128,False,Normal activity pattern
West ,,Cotton,6.776471566861995,3.8356059210484905,0.010252078151334776,False,Normal activity pattern
West ,,Rice,6.174202663476359,92.49479104732748,0.004243326529642877,False,Normal activity pattern
EAST,2023-02-08,Cotton,6.132029474101165,24.146837126458266,0.004406644151489392,False,Normal activity pattern
EAST,, wheat ,7.748631396571696,,0.002762913650345089,False,Normal activity pattern
West ,,Maize,8.884653946579842,77.05412581870223,0.0021583176850463737,False,Normal activity pattern
unknown,2023-01-26,Rice,11.70391634021503,41.56078141978716,0.009049720349937451,False,Normal activity pattern
North,,Wheat,3.7887778959274434,73.30493486264093,0.007245314065142727,False,Normal activity pattern
North,2023-01-03,Maize,5.946291394259468,25.600024973254257,0.004365123121144787,False,Normal activity pattern
West ,, wheat ,3.162686525695625,33.58347275142789,0.006068665041216947,False,Normal activity pattern
EAST,2023-09-25,Cotton,6.007653146357288,13.87892321556049,0.0048399206454561305,False,Normal activity pattern
 south,, wheat ,6.397508385370082,66.10415424439546,0.0068968998964911155,False,Normal activity pattern
unknown,, wheat ,1.1511647871924993,63.99360061472782,0.009773600289012196,False,Normal activity pattern
 south,2023-04-08,Rice,4.279193858458864,80.69783099719818,0.0059752047004946185,False,Normal activity pattern
West ,,Rice,8.173003279862145,89.42822229912505,0.005359986671762407,False,Normal activity pattern
 south,2023-04-24,Maize,,65.98819648354663,0.00348349348638588,False,Normal activity pattern
North,, wheat ,5.13575573654301,56.512403462155234,0.01815916680692986,False,Normal activity pattern
EAST,2023-04-07,Maize,3.643528100318122,,0.004860570156829502,False,Normal activity pattern
 south,, wheat ,0.1176582559084855,1.2623308962363522,0.022375418478309372,False,Normal activity pattern
 south,,Maize,6.685084758751058,49.30017108213791,0.04429361960214251,True,Missing activity date
West ,,Wheat,7.014861636178917,93.00908609725646,0.008423273763733308,False,Normal activity pattern
North,,Wheat,7.692786487735495,0.3586986781724532,0.019216308077555144,False,Normal activity pattern
 south,,Rice,5.573079606474993,,0.01697663711418207,False,Normal activity pattern
West ,2023-02-04,Maize,5.1806685761341695,,0.0030072242835271767,False,Normal activity pattern
 south,,Maize,8.812381122930878,,0.004415198016923694,False,Normal activity pattern
EAST,2023-07-08,Rice,10.912649376147137,28.86008176826393,0.006022899260847647,False,Normal activity pattern
unknown,2023-05-09,Cotton,5.431062481916819,13.186980525122626,0.012011977946395525,False,Normal activity pattern
West ,, wheat ,7.517954609615453,76.59358935996573,0.008879485793756081,False,Normal activity pattern
unknown,2023-05-30,Cotton,9.249369358652736,6.088595615479742,0.01120236304269251,False,Normal activity pattern
 south,,Cotton,6.586994412608085,22.91939781877923,0.008015174115737045,False,Normal activity pattern
North,, wheat ,0.1111581733502746,73.67590952587312,0.006836360798738617,False,Normal activity pattern
unknown,,Rice,,13.453253186151947,0.0035809040353127486,False,Normal activity pattern
EAST,2023-08-30,Maize,6.8905594994434765,76.68838882950625,0.005996194575168534,False,Normal activity pattern
 south,,Rice,10.55747577045261,78.80909385472604,0.002145620589920516,False,Normal activity pattern
EAST,,Wheat,10.3651975420729,33.06654262047998,0.0036762543263538783,False,Normal activity pattern
unknown,,Wheat,0.3373810869205789,86.49427972479995,0.004578750251656993,False,Normal activity pattern
 south,2023-06-07,Rice,11.04312795240986,70.4900987208519,0.012912096464881673,False,Normal activity pattern
North,,Rice,4.596105982838412,91.71707967283469,0.0042376863116481145,False,Normal activity pattern
EAST,,Rice,5.712581262124582,42.49999481787435,0.024532647179746347,False,Normal activity pattern
 south,,Wheat,1.6489692567123906,,0.008018186766292179,False,Normal activity pattern
West ,2023-02-19, wheat ,10.701324813136084,56.69849759332263,0.00632735716441879,False,Normal activity pattern
EAST,,Cotton,3.407282223453281,20.950576321225636,0.0037181033230522242,False,Normal activity pattern
 south,,Wheat,4.001652803576228,65.39990148310127,0.007557705499320444,False,Normal activity pattern
North,2023-01-26,Rice,8.983169420720445,13.045147363234022,0.011788106364470918,False,Normal activity pattern
West ,,Maize,2.3284822396566653,64.81244807265375,0.0043019726672139935,False,Normal activity pattern
 south,, wheat ,9.005566548984222,48.121299571583855,0.002777693602904363,False,Normal activity pattern
North,2023-06-23,Cotton,7.063708718545051,33.96764115210479,0.004226343899441987,False,Normal activity pattern
West ,2023-03-02,Rice,8.450392031659108,30.909536722342224,0.00575066844177774,False,Normal activity pattern
North,,Rice,,88.19925144377308,0.0033081653112733145,False,Normal activity pattern
unknown,,Maize,3.022950018314976,90.70817453711092,0.006949612029332308,False,Normal activity pattern
West ,,Rice,9.485513210375387,,0.006214170327200508,False,Normal activity pattern
North,,Maize,10.799071080899155,70.37834620486684,0.004255996569770382,False,Normal activity pattern
 south,2023-09-10,Wheat,10.714501319821746,64.31608399242216,0.006884603913595022,False,Normal activity pattern
West ,,Cotton,8.749319662091708,6.623865837733867,0.003997954075603771,False,Normal activity pattern
West ,,Cotton,0.8711490459984073,53.53487727823884,0.007040847753871926,False,Normal activity pattern
West ,2023-04-25,Rice,5.20323358501904,15.260106272185858,0.004704353288612073,False,Normal activity pattern
West ,2023-08-09,Wheat,4.305447287998602,44.52670495249076,0.006090723593978109,False,Normal activity pattern
 south,,Rice,11.698761659926964,98.32143296745645,0.017762502043797035,False,Normal activity pattern
West ,2023-10-28,Wheat,11.332550506914314,39.824913943366205,0.006555056023372807,False,Normal activity pattern
EAST,, wheat ,9.517725550925052,,0.004826992331521174,False,Normal activity pattern
North,2023-05-17, wheat ,11.62431490327679,45.3383252357737,0.3110683923668228,True,Statistical outlier in local neighborhood (score: 0.311)
North,2023-10-06,Cotton,10.117076680775789,,0.004829845871787031,False,Normal activity pattern
West ,2023-06-30,Wheat,5.315098875067857,76.67495849569413,0.005438093225617058,False,Normal activity pattern
EAST,,Wheat,10.619855323569888,29.62917691725664,0.003386281176687156,False,Normal activity pattern
West ,,Maize,0.4767774767093122,41.41252817381281,0.01693416549808735,False,Normal activity pattern
 south,,Cotton,6.107444717716566,,0.004908085027285458,False,Normal activity pattern
North,2023-06-20,Cotton,6.001918857139966,87.00627345643697,0.007489593102688152,False,Normal activity pattern
EAST,2023-10-18,Maize,1.5973732977739603,85.41419709302586,0.00810540994086062,False,Normal activity pattern
North,2023-03-06,Maize,11.86266593635616,,0.007533282471037017,False,Normal activity pattern
unknown,,Maize,2.4194733275012603,96.76845126740244,0.0074881876973671435,False,Normal activity pattern
 south,,Rice,8.194255009492464,,0.005326410639273527,False,Normal activity pattern
 south,2023-10-21, wheat ,8.541943877118614,24.607932785668684,0.00584465131624512,False,Normal activity pattern
West ,,Rice,8.129856416683367,63.59162313428056,0.00725273413399663,False,Normal activity pattern
unknown,,Rice,,,0.004887061422809369,False,Normal activity pattern
unknown,,Cotton,8.256267971691322,47.449931725078045,0.005965891720062677,False,Normal activity pattern
unknown,,Wheat,,52.81862558500108,0.01363002669319724,False,Normal activity pattern
West ,,Maize,2.326475459182036,24.88346017901334,0.006088511190279311,False,Normal activity pattern
North,2023-04-20,Cotton,0.3578564786302998,18.991090933517107,0.11722586886341269,True,Statistical outlier in local neighborhood (score: 0.117)
EAST,,Wheat,5.076462383708791,84.06407482264268,0.013724570098466393,False,Normal activity pattern
EAST,2023-01-19, wheat ,2.975942820552318,33.12889844408766,0.007220712979902011,False,Normal activity pattern
North,,Rice,11.280188032409503,62.03021943195954,0.0073714266149425,False,Normal activity pattern
 south,2023-02-21, wheat ,1.1910317954318588,,0.008165842932143619,False,Normal activity pattern
North,2023-12-30,Maize,2.588714907426651,32.30648673747872,0.006428730891466339,False,Normal activity pattern
 south,,Rice,0.9546256375677982,30.64784498752574,0.00912380044694272,False,Normal activity pattern
EAST,,Rice,6.119552865961928,78.42586222446045,0.0068279836664909555,False,Normal activity pattern
North,, wheat ,,,0.004301385204180441,False,Normal activity pattern
EAST,2023-02-10, wheat ,6.14253730223772,99.231247644059,0.009845692419894747,False,Normal activity pattern
EAST,2023-03-23, wheat ,,87.86460179453292,0.008408720726144292,False,Normal activity pattern
 south,2023-10-23,Wheat,6.908273457717407,84.7865623419715,0.005645058828442129,False,Normal activity pattern
 south,2023-11-27,Rice,5.033061615886333,88.16617646113957,0.007972957905538203,False,Normal activity pattern
EAST,2023-11-14,Rice,7.819720956932413,57.05685498360836,0.004084970584544045,False,Normal activity pattern
 south,,Cotton,11.201661799490813,15.646273053731896,0.005270529328744056,False,Normal activity pattern
West ,2023-05-05,Wheat,1.844967883154335,95.4109696282167,0.010668878211239519,False,Normal activity pattern
West ,,Rice,4.41081290279498,9.45259142038486,0.006907417496816781,False,Normal activity pattern
unknown,,Rice,6.217315997222617,,0.546895446988739,True,Missing activity date
unknown,,Cotton,6.569061729756916,38.59070384558204,0.008506989668483622,False,Normal activity pattern
West ,2023-10-14,Rice,9.15196879334335,17.895435759948775,0.005549453173370411,False,Normal activity pattern
 south,,Maize,0.7759985602135964,92.76476325847428,0.007141113328056559,False,Normal activity pattern
North,2023-07-31,Rice,5.915776561657511,19.88595507215354,0.007059131113912653,False,Normal activity pattern
West ,2023-09-19,Cotton,7.045537728400191,,0.003291439639221183,False,Normal activity pattern
West ,, wheat ,10.548079548860995,1.5278712085651236,0.01060859737313613,False,Normal activity pattern
North,2023-09-05,Wheat,7.108600010312523,35.35993245651711,0.004215917818576664,False,Normal activity pattern
 south,, wheat ,,58.23322923386613,0.02260030428844717,False,Normal activity pattern
unknown,2023-09-03,Maize,3.1787951917725907,19.36587188366421,0.007580000887664529,False,Normal activity pattern
unknown,,Wheat,,60.288086480266536,0.008657961158381577,False,Normal activity pattern
 south,2023-05-09,Rice,7.333403644446748,85.79568719588731,0.008498755192910212,False,Normal activity pattern
West ,,Rice,5.61485013296088,42.97631307894631,0.00534384764793161,False,Normal activity pattern
unknown,, wheat ,5.1727182369662525,28.17938376351077,0.004027836707652721,False,Normal activity pattern
North,,Cotton,,51.624164919031976,0.005077849896406583,False,Normal activity pattern
unknown,2023-03-14, wheat ,0.7125931712395217,80.06611711154754,0.0586657507036622,True,Unusual high fertilizer-to-irrigation ratio (112.4kg/h)
North,2023-11-08,Cotton,7.491413993877107,14.333217369940044,0.004347156449618583,False,Normal activity pattern
North,2023-06-23,Wheat,2.9091366979609994,26.437087231050903,0.010451791629885077,False,Normal activity pattern
unknown,,Maize,2.3187100651531134,82.01492760295103,0.007432831902897785,False,Normal activity pattern
North,,Rice,5.0298801859789375,60.16757071151682,0.011362282903054077,False,Normal activity pattern
North,2023-05-23, wheat ,0.3571010158146737,24.85362017510353,0.010820779041857409,False,Normal activity pattern
 south,,Cotton,11.622337573793132,,0.008816242396818108,False,Normal activity pattern
EAST,, wheat ,9.064664904053988,26.2901680800657,0.010674279208388149,False,Normal activity pattern
unknown,,Wheat,0.8526792446204623,38.44578838947441,0.012910275804259075,False,Normal activity pattern
West ,,Maize,2.862670173720182,,0.0043838003242080426,False,Normal activity pattern
North,2023-07-27, wheat ,3.5284269813757594,90.59479296695837,0.008778038643443065,False,Normal activity pattern
EAST,, wheat ,11.653520381926114,,0.01597930116861168,False,Normal activity pattern
unknown,,Rice,,65.48736171826513,0.004926036439695802,False,Normal activity pattern
EAST,,Cotton,10.778479050982662,4.38479250436391,0.00722147381188587,False,Normal activity pattern
West ,,Cotton,7.257058796785269,48.76583816149525,0.006774502946515382,False,Normal activity pattern
 south,,Rice,8.269883662981146,38.69726702785622,0.009899193714583254,False,Normal activity pattern
EAST,2023-04-04,Rice,8.336139157216031,,0.003777336710511281,False,Normal activity pattern
North,2023-08-08,Maize,1.6280529323901742,78.14311085072787,0.004721221236643869,False,Normal activity pattern
 south,,Wheat,0.8422355660066523,24.43197838498112,0.011197651742211323,False,Normal activity pattern
 south,,Cotton,4.048032079773312,37.93950597707016,0.018623645874697226,False,Normal activity pattern
 south,,Rice,3.2838116740011385,21.18728655490447,0.004875929207736607,False,Normal activity pattern
unknown,2023-02-02,Cotton,5.993306288909736,87.38803809385492,0.007592877638477158,False,Normal activity pattern
West ,,Wheat,5.417765922354568,52.370211430331146,0.020236909809658976,False,Normal activity pattern
unknown,2023-03-06,Rice,3.1837947378803224,37.711643333912015,0.007246153158443347,False,Normal activity pattern
West ,2023-12-19,Wheat,2.3111934654094526,38.44929441963979,0.0069486333398111055,False,Normal activity pattern
West ,,Maize,3.160806854395876,23.761524415821423,0.004751534774516952,False,Normal activity pattern
EAST,2023-04-26,Maize,7.083670989844555,54.94226768334002,0.0040558461254779354,False,Normal activity pattern
EAST,,Maize,,69.69265125688635,0.0058989297308009725,False,Normal activity pattern
West ,2023-04-02,Wheat,7.388215241138541,,0.004978421853924053,False,Normal activity pattern
 south,2023-06-21,Rice,,57.853509218858754,0.13319156034458013,True,Statistical outlier in local neighborhood (score: 0.133)
North,, wheat ,5.302701603130113,71.26803835575232,0.003162173810576374,False,Normal activity pattern
 south,,Wheat,3.9180070866994208,51.23931991186147,0.008297962213417942,False,Normal activity pattern
West ,, wheat ,,22.537795370378436,0.004090022892920153,False,Normal activity pattern
North,,Wheat,7.453814202898572,89.0266644925447,0.010180897733794714,False,Normal activity pattern
West ,2023-11-11,Rice,,69.44852905792227,0.0036656323686806713,False,Normal activity pattern
North,,Cotton,0.8355961161919101,,0.005589938254458637,False,Normal activity pattern
EAST,,Cotton,4.191947354791423,76.06518591455122,0.007082229205546131,False,Normal activity pattern
 south,,Rice,4.0139937826442775,15.47717372512386,0.0038513525943801863,False,Normal activity pattern
West ,,Rice,11.780828369331884,79.19035209427237,0.008183477335048539,False,Normal activity pattern
West ,2023-03-08, wheat ,,92.63339511437952,0.008097728514411151,False,Normal activity pattern
West ,,Cotton,8.321755903590685,91.71319515234832,0.011642080197988292,False,Normal activity pattern
North,,Maize,5.904171438593201,15.95954464597794,0.003516313320231723,False,Normal activity pattern
West ,,Maize,5.356929972601278,63.89356320593834,0.008981069398402042,False,Normal activity pattern
 south,,Maize,8.88931710485214,23.37252944387781,0.005642071376127489,False,Normal activity pattern
West ,2023-09-10, wheat ,6.627848060657936,61.88072291943839,0.004932348489939842,False,Normal activity pattern
unknown,,Wheat,10.656115632494531,12.189654476390144,0.006181303425392692,False,Normal activity pattern
West ,,Cotton,0.4607874414850892,6.966765017925136,0.01247136450338382,False,Normal activity pattern
unknown,, wheat ,7.282099310389605,,0.004682897845175615,False,Normal activity pattern
 south,2023-01-18,Rice,5.261607269223963,17.711137014927036,0.0065912631934590404,False,Normal activity pattern
unknown,2023-05-06,Maize,11.832411400321696,,0.005455410761663559,False,Normal activity pattern
West ,,Wheat,8.277593791252839,68.51462770083839,0.009125218786926403,False,Normal activity pattern
EAST,2023-12-06,Cotton,,45.8057030214537,0.004318701555061866,False,Normal activity pattern
North,2023-09-28, wheat ,2.49912610782487,,0.007102461110248148,False,Normal activity pattern
unknown,,Cotton,0.5838992023576215,,0.007309399200377875,False,Normal activity pattern
North,2023-01-06,Rice,,44.2221393360534,0.00429395165901858,False,Normal activity pattern
EAST,,Maize,3.6512530691092087,82.8317616065281,0.006092113416766742,False,Normal activity pattern
EAST,,Wheat,0.6257917149977454,30.99847503243309,0.008263987640880655,False,Normal activity pattern
 south,,Maize,5.161885024115013,79.7506799434745,0.0054168617844123634,False,Normal activity pattern
EAST,2023-03-21,Cotton,6.242096309905866,56.27985486489487,0.0024628607549628256,False,Normal activity pattern
EAST,,Rice,5.693694541546229,50.73543860344149,0.012674989922256574,False,Normal activity pattern
West ,2023-08-29, wheat ,9.932115624746652,94.0174276147888,0.010006754782087457,False,Normal activity pattern
North,, wheat ,10.542478565111043,,0.005534254475472733,False,Normal activity pattern
 south,,Wheat,5.852509413098215,46.42328844067355,0.03558960810691192,True,Missing activity date
West ,,Rice,11.798010653788657,60.22929579228895,0.0201989947425828,False,Normal activity pattern
 south,,Wheat,11.365269373009763,68.07919621053162,0.006763253625177046,False,Normal activity pattern
EAST,,Cotton,7.265668476935691,62.33682581048088,0.0061003855680805685,False,Normal activity pattern
EAST,, wheat ,4.819485288970196,74.1303031718232,0.013885500830394193,False,Normal activity pattern
North,,Wheat,2.103782495027619,4.05892559355795,0.008496183717093264,False,Normal activity pattern
North,2023-08-16,Cotton,1.8568039776002152,51.13458951855555,0.137707180330919,True,Statistical outlier in local neighborhood (score: 0.138)
unknown,2023-09-26,Wheat,1.2007399092726805,42.61942401056714,0.008786693564946102,False,Normal activity pattern
EAST,2023-03-20,Maize,6.036404752458875,74.04988705536294,0.003638719258222012,False,Normal activity pattern
 south,,Rice,8.719031430796223,,0.005748391767630312,False,Normal activity pattern
West ,,Cotton,1.1539348226850237,81.58434835329656,0.006641386203890209,False,Normal activity pattern
North,2023-10-09,Rice,3.8761290760172207,,0.004050110501318205,False,Normal activity pattern
West ,, wheat ,6.260263919756253,65.5221336085059,0.004677105538677617,False,Normal activity pattern
North,,Maize,6.452002659501833,33.72922893718096,0.004806721048792206,False,Normal activity pattern
EAST,2023-08-30,Wheat,7.208639262619119,73.31485889378395,0.006288306652493469,False,Normal activity pattern
EAST,,Maize,11.055414461966134,78.93279067743546,0.003153562709428237,False,Normal activity pattern
unknown,2023-04-06,Rice,4.214553986164382,4.760090481867385,0.01323589864532626,False,Normal activity pattern
unknown,2023-06-23,Cotton,11.37376809586052,19.568438721570768,0.01727834968842512,False,Normal activity pattern
EAST,, wheat ,3.214729731962769,73.75541415071324,0.004422439110090215,False,Normal activity pattern
 south,,Cotton,6.442762308506694,75.449513254904,0.0033637521556534322,False,Normal activity pattern
West ,,Rice,6.120530658182617,36.97257471743669,0.009392209208186841,False,Normal activity pattern
North,, wheat ,0.9814039806786704,26.1265529507848,0.013716739765156749,False,Normal activity pattern
EAST,,Maize,7.702650801939141,,0.005561635718469127,False,Normal activity pattern
EAST,, wheat ,,34.832304901679656,0.004506663199378758,False,Normal activity pattern
 south,,Maize,2.484897922292891,94.4385968515075,0.010112407548496405,False,Normal activity pattern
unknown,2023-03-30,Cotton,4.379671437016753,,0.0067108313500913175,False,Normal activity pattern
West ,,Wheat,4.277290188685697,,0.004549025533483686,False,Normal activity pattern
West ,2023-11-17,Maize,3.331613110083581,52.67410171140013,0.004727083263667886,False,Normal activity pattern
 south,,Wheat,6.498920375443596,23.277421192241164,0.0037962538665404777,False,Normal activity pattern
West ,, wheat ,6.019579570533278,98.80049030882748,0.009495600300781004,False,Normal activity pattern
 south,,Cotton,2.0278997236199423,43.753421094065736,0.009976586483921412,False,Normal activity pattern
unknown,, wheat ,,7.584563525272325,0.004554976622005991,False,Normal activity pattern
unknown,2023-04-29,Rice,8.87819485583599,28.787482373141728,0.005642237081360468,False,Normal activity pattern
unknown,, wheat ,2.281962252578269,27.57034116792936,0.009437076686228174,False,Normal activity pattern
North,,Rice,9.475367653389563,14.904956724619057,0.0020744927028685245,False,Normal activity pattern
West ,2023-08-07,Maize,7.374739973118372,30.242442814664805,0.0034448654408176793,False,Normal activity pattern
EAST,,Cotton,5.014546372720899,70.5591825511501,0.0059284293247099384,False,Normal activity pattern
North,2023-04-23,Rice,2.615892406386208,27.15857793102333,0.005666848127059199,False,Normal activity pattern
unknown,, wheat ,0.6929416902555521,44.21248293392837,0.009627581614109038,False,Normal activity pattern
EAST,,Wheat,7.625449134784713,22.14455685254653,0.007587894826259878,False,Normal activity pattern
 south,,Cotton,5.319841269202942,39.7872262712063,0.010133154515040266,False,Normal activity pattern
North,2023-12-17,Maize,5.340050146404717,53.04489137648672,0.0035867779292593216,False,Normal activity pattern
unknown,,Maize,,71.32169264508347,0.003128012052819429,False,Normal activity pattern
 south,2023-02-10,Wheat,10.698804313156424,,0.009234486522946783,False,Normal activity pattern
EAST,, wheat ,1.3191541993179676,57.53744509968806,0.007332553768041317,False,Normal activity pattern
North,, wheat ,6.485777533129182,89.33824290598422,0.0026237256111065754,False,Normal activity pattern
North,,Maize,0.3953651844533055,94.02530752680823,0.005834752009505895,False,Normal activity pattern
EAST,,Cotton,2.793060064341005,83.48117154468538,0.006002111928990916,False,Normal activity pattern
EAST,,Cotton,4.0391406930065,,0.005462068277637067,False,Normal activity pattern
North,2023-06-12,Rice,9.69511201560695,87.64774588957171,0.0078891811579328,False,Normal activity pattern
unknown,2023-12-21,Wheat,3.5307184833750087,33.25438709750429,0.0073911591965426515,False,Normal activity pattern
North,,Rice,11.928672630782334,51.64627317260767,0.01188706479462931,False,Normal activity pattern
West ,,Maize,11.225857622155624,23.65349721767547,0.005374592619363572,False,Normal activity pattern
North,2023-01-27, wheat ,11.003855837480325,79.68528367988503,0.009446659825912751,False,Normal activity pattern
EAST,,Rice,8.417527751688112,64.51470754939092,0.010054756873872472,False,Normal activity pattern
West ,2023-09-10,Rice,5.894167557934891,55.78864658417826,0.003942818623075772,False,Normal activity pattern
EAST,,Maize,2.4985105808870705,86.45168309980946,0.0047268312183166294,False,Normal activity pattern
North,,Cotton,3.315804287515517,48.62786178450903,0.0019438014755603916,False,Normal activity pattern
 south,,Wheat,4.80383079797565,94.19764281927458,0.005672242292139473,False,Normal activity pattern
unknown,, wheat ,1.3296972037865773,89.18359814321387,0.006551097510820947,False,Normal activity pattern
 south,,Rice,2.793667401258412,,0.0037958922906168313,False,Normal activity pattern
North,, wheat ,0.8446810519002823,,0.006289693444431421,False,Normal activity pattern
West ,,Cotton,6.153173600954218,0.132483677252615,0.012879829961335632,False,Normal activity pattern
unknown,,Cotton,10.306560036762374,19.50087952217781,0.005518070266245845,False,Normal activity pattern
North,2023-06-14,Rice,7.383466323109857,60.859144072025806,0.13578793569870107,True,Statistical outlier in local neighborhood (score: 0.136)
North,2023-07-12, wheat ,9.427221112001238,73.33935529447967,0.11788776312472371,True,Statistical outlier in local neighborhood (score: 0.118)
EAST,,Maize,7.760525229717969,21.836191065437184,0.011984648749762128,False,Normal activity pattern
 south,,Cotton,1.0178290232629528,68.94548474275486,0.006495939784693983,False,Normal activity pattern
 south,, wheat ,4.7008811382528215,93.45865263434064,0.01059495508636732,False,Normal activity pattern
 south,,Maize,3.670313065148304,45.26017900978447,0.009011545711505864,False,Normal activity pattern
unknown,2023-05-15,Wheat,,,0.005756255380044872,False,Normal activity pattern
West ,,Maize,,,0.004193280239469743,False,Normal activity pattern
North,, wheat ,10.882193907061662,,0.006394527485420021,False,Normal activity pattern
 south,2023-10-19, wheat ,5.855782421890423,26.178943017423617,0.0064631507849575165,False,Normal activity pattern
North,2023-07-24,Maize,3.143399422285208,4.470206061095361,0.007295272013723597,False,Normal activity pattern
EAST,2023-01-29,Wheat,3.176254163108135,37.37751020692341,0.008451124372061303,False,Normal activity pattern
West ,2023-02-04,Rice,11.904817681159006,95.8666026818224,0.011661074728561593,False,Normal activity pattern
North,2023-01-12,Wheat,,17.961124758576354,0.008722595027714997,False,Normal activity pattern
 south,2023-08-01,Cotton,6.451259111438249,62.035512916773904,0.006491368196187897,False,Normal activity pattern
unknown,2023-06-23, wheat ,10.47386476296149,43.84728179546581,0.009331789923042177,False,Normal activity pattern
West ,, wheat ,10.43580823583854,75.91737173938155,0.005902363214535411,False,Normal activity pattern
North,2023-09-03,Wheat,1.7165463998874864,42.70091976234439,0.007211727759896314,False,Normal activity pattern
 south,,Wheat,11.2137395797215,,0.008194079179223435,False,Normal activity pattern
North,,Maize,3.0815112558700664,,0.0038832894895015624,False,Normal activity pattern
unknown,, wheat ,4.539281225639341,74.90058211326298,0.010919383015895345,False,Normal activity pattern
 south,,Wheat,11.825657514938568,,0.013429757024553068,False,Normal activity pattern
EAST,,Maize,8.920725723558505,66.18189536923069,0.009398669452080677,False,Normal activity pattern
unknown,2023-12-12,Rice,1.081712277197191,,0.009360750430387199,False,Normal activity pattern
unknown,,Maize,0.1779448394448395,2.857967301034625,0.01318613342080488,False,Normal activity pattern
 south,2023-11-08,Cotton,11.058638762854526,9.906173161405164,0.009060703301967843,False,Normal activity pattern
North,2023-08-23,Cotton,8.723038925252503,83.28289625780481,0.006564487236860983,False,Normal activity pattern
EAST,,Cotton,6.389468554541831,29.218265466318627,0.005860397708174703,False,Normal activity pattern
unknown,, wheat ,7.412273819345309,,0.0045297219342236295,False,Normal activity pattern
EAST,2023-10-19,Wheat,7.581157895390977,96.4305482010004,0.010340636472863762,False,Normal activity pattern
North,,Rice,7.982017300013822,2.5444883881173164,0.01340428132160143,False,Normal activity pattern
unknown,2023-07-31,Rice,11.373674841806327,,0.01076704197920364,False,Normal activity pattern
North,, wheat ,11.825109252756024,36.99498191243432,0.019676795272645875,False,Normal activity pattern
North,2023-08-27,Wheat,5.445096428523994,65.10452044144174,0.004512088171333306,False,Normal activity pattern
West ,, wheat ,11.423825748304123,48.91030832868471,0.004698186804842797,False,Normal activity pattern
unknown,2023-02-08,Maize,5.415920550082577,63.19119010812168,0.00479148085301373,False,Normal activity pattern
West ,, wheat ,9.911842721535455,33.223151214939094,0.014839943761774221,False,Normal activity pattern
unknown,,Cotton,11.093460282827271,41.23190119938439,0.010736920084297052,False,Normal activity pattern
 south,, wheat ,10.105726178063668,84.08934310778879,0.003911624810752579,False,Normal activity pattern
 south,,Wheat,0.6406178420281803,30.8221230060687,0.015235225124648144,False,Normal activity pattern
 south,2023-10-27,Wheat,0.2248536387304405,65.40414177571228,0.013603193542199743,False,Normal activity pattern
 south,,Maize,11.732933067849146,34.645477562653326,0.009471194572117203,False,Normal activity pattern
North,2023-11-02,Wheat,1.67681274507988,33.69999197075649,0.008510338425292585,False,Normal activity pattern
 south,2023-04-18, wheat ,3.1086611577169427,63.763034585718216,0.009061272790186536,False,Normal activity pattern
 south,,Cotton,7.67591030506601,86.53900563844687,0.00621283220414115,False,Normal activity pattern
 south,2023-03-15,Cotton,9.049801211694673,41.81986307784938,0.011461088087317384,False,Normal activity pattern
 south,, wheat ,2.6944307979077657,33.24857125521606,0.004415990998026698,False,Normal activity pattern
 south,2023-05-01,Rice,1.4188848267321368,86.97753764930818,0.015526988419316101,False,Normal activity pattern
 south,,Cotton,8.721920693847597,12.10923212738324,0.005633073578276693,False,Normal activity pattern
 south,2023-06-18,Wheat,9.14070160463652,37.76475526086634,0.007958607463215639,False,Normal activity pattern
West ,,Maize,0.3707686247739619,35.33944575247501,0.020345166455809305,False,Normal activity pattern
EAST,,Maize,0.5709342562001569,,0.0059639759170785345,False,Normal activity pattern
West ,,Maize,10.582118597190115,48.12163604306542,0.003217749651998947,False,Normal activity pattern
West ,,Maize,9.796045454053164,14.378528733633578,0.004067789266381405,False,Normal activity pattern
West ,,Maize,10.951311623646488,3.382295833891613,0.009050874282437338,False,Normal activity pattern
 south,2023-07-01,Maize,7.685689589724616,56.93099724414582,0.004988724686174617,False,Normal activity pattern
North,,Cotton,,,0.004517352512098616,False,Normal activity pattern
North,,Maize,2.895117840607927,96.7993893546852,0.012206622690538849,False,Normal activity pattern
 south,, wheat ,2.1752011873066985,82.4410438751867,0.006458110816972562,False,Normal activity pattern
unknown,2023-03-12,Maize,6.489750444638375,66.8402508262846,0.004600230208086309,False,Normal activity pattern
 south,,Maize,7.734298797634092,82.7617694774776,0.009737751075255319,False,Normal activity pattern
 south,, wheat ,0.4231009580634266,47.35557352698804,0.008411242758407989,False,Normal activity pattern
