stationcode,region,region_type,anomaly_score,is_anomaly,anomaly_reason,stationid,temp_mean,temp_std,temp_count,rain_mean,rain_std,rain_sum
S002,North,Agro,0.287654722548787,False,Normal station,S002,26.609469243168014,10.44219946011345,420.0,24.158809657719512,13.019679438068957,8987.077192671659
S407,North,Agro,0.0,False,Normal station,,,,,,,
S307,South ,Climatic,0.5539427170603266,False,Normal station,S307,24.685731932499856,9.600068341179965,228.0,24.003878597484697,14.019355871196659,5040.814505471786
S366,EAST,Agro,0.30799153823593284,False,Normal station,S366,26.11053588821256,10.578865663566212,363.0,23.915088462720334,14.379471928952796,7891.9791926977105
S178,west,Climatic,0.2936536605146204,False,Normal station,S178,29.055122813965564,9.646478882029594,240.0,24.79616190759781,13.991422378436434,5703.117238747496
S265,North,Climatic,0.4011755872434942,False,Normal station,S265,28.28762904007793,10.119797277760972,333.0,28.01427656070389,13.04316500455046,8740.454286939614
S387,North,Climatic,0.4261187952959623,False,Normal station,S387,28.657978008260002,9.435642726274402,700.0,25.273164784327932,14.147292326600867,16680.288757656435
S202,South ,Agro,0.27022893195409375,False,Normal station,S202,26.480346603226767,10.165561672010417,256.0,23.08087991262376,15.32646726808954,5216.27886025297
S249,EAST, agro ,0.46121908596398686,False,Normal station,S249,28.99684255221043,10.127334790839063,244.0,21.697063140139814,13.603743982313311,5077.112774792717
S202,SOUTH,Agro,0.29140418224714226,False,Normal station,S202,26.480346603226767,10.165561672010417,256.0,23.08087991262376,15.32646726808954,5216.27886025297
S386,west,Climatic,0.49330295079132086,False,Normal station,S386,26.75537296152162,9.906109683695467,726.0,23.59192128169852,14.797131597604638,17127.734850513127
S185,South , agro ,0.17524988573644412,False,Normal station,S185,27.872424150023793,10.099203092766835,200.0,24.528623162962944,14.283049759925712,4415.15216933333
S083,west, agro ,0.2520685562411801,False,Normal station,S083,26.426391782908116,9.134071850997303,115.0,24.066609923254816,13.991644946855418,2502.927432018501
S344,SOUTH,Climatic,0.3082975550824973,False,Normal station,S344,26.17654462406128,10.013772025795905,550.0,26.550833938956195,14.423568588086685,13275.416969478098
S035, north, agro ,0.2325947383328116,False,Normal station,S035,27.19319233194852,10.349084688090084,127.0,24.307489564972098,14.158580844829434,2868.2837686667076
S064,North, agro ,0.5563267143747274,False,Normal station,S064,29.78221093489995,10.014554512155332,214.0,23.167665083553793,14.970389087543195,4911.544997713404
S292,North, agro ,0.30588866768505507,False,Normal station,S292,28.8407503800036,10.223423006018761,472.0,24.518903728482147,14.416054916022402,11082.544485273931
S401,South ,Agro,0.0,False,Normal station,,,,,,,
S146, north,Agro,0.187469795729372,False,Normal station,S146,26.561480820177625,10.03622336916249,438.0,25.85525841451383,14.7280096346693,10781.642758852267
S352,unknown,Agro,0.16119342962288644,False,Normal station,S352,27.77477268079836,10.253891169823788,222.0,24.969257401558817,13.362736291000827,5093.728509917999
S259,SOUTH, agro ,0.32626042032886077,False,Normal station,S259,26.086916990552222,10.269506978802786,135.0,24.81136392145325,14.240455868358175,3101.420490181656
S017,west,Climatic,0.42014921880115974,False,Normal station,S017,28.197358641554068,10.341628397177452,665.0,25.219319924393464,13.969748156937495,15383.785153880013
S102,SOUTH, agro ,0.13440078764153346,False,Normal station,S102,27.824879494207696,10.300246715992467,226.0,24.135787065391288,13.988454829491928,4827.157413078257
S447,SOUTH,Agro,0.0,False,Normal station,,,,,,,
S054,South , agro ,0.40967211322866054,False,Normal station,S054,27.455908705926078,10.50617655601132,630.0,24.393418246321556,14.591932032264912,14270.149674098111
S353,unknown,Agro,0.31213825902461345,False,Normal station,S353,27.034999575394476,9.750542799832406,345.0,22.724467497794233,14.75751316599721,7839.94128673901
S009,SOUTH, agro ,0.3310936238266085,False,Normal station,S009,27.18236674408233,10.250433480250532,116.0,27.222122838516317,14.985699362760194,2858.322898044213
S237,SOUTH, agro ,0.24564248506022768,False,Normal station,S237,27.18996651217339,10.516864732256632,121.0,24.744259468620726,14.670765299976937,2870.334098360004
S138,unknown,Climatic,0.16834024791247032,False,Normal station,S138,27.693539478612223,10.676251016932586,216.0,24.458994735116192,14.260868799167293,4598.291010201844
S052,unknown, agro ,0.17689986313553815,False,Normal station,S052,26.66792946001744,9.996712637993237,246.0,26.041473731434607,14.145020143470921,6041.6219056928285
S233,South ,Agro,0.22411308329724816,False,Normal station,S233,27.62750079552894,10.471945500884582,230.0,26.53056393542725,13.451307091927434,5571.418426439723
S165,unknown,Agro,0.19190521871596602,False,Normal station,S165,28.424952138469912,9.999149606942956,224.0,25.512354999359758,14.956473248428079,5561.6933898604275
S216,EAST, agro ,0.3570706867584996,False,Normal station,S216,27.21710063529198,9.895864797529924,133.0,22.44991569966324,14.741967426076313,3008.2887037548744
S027,SOUTH,Agro,0.23004820199685513,False,Normal station,S027,28.498386834679142,9.762489251683709,570.0,25.819581705791858,13.751702822468424,13297.084578482807
S342, north,Climatic,0.3250981598459833,False,Normal station,S342,27.309607610627225,9.580803287585304,266.0,23.09067175298382,13.491988477175049,5818.849281751923
S094, north,Agro,0.1364685557362608,False,Normal station,S094,26.826307756652653,10.163813662788995,246.0,25.307693091660653,13.69675626703676,5770.154024898628
S047,South ,Agro,0.11880724501190428,False,Normal station,S047,26.907193623416127,9.789373493849766,256.0,24.642086007831864,15.013171509606146,6061.953157926639
S361,unknown,Climatic,0.1365906657764427,False,Normal station,S361,27.112243804340107,9.886348285301201,472.0,25.580946262677827,14.922824917201531,11767.235280831801
S438,SOUTH,Climatic,0.0,False,Normal station,,,,,,,
S125,SOUTH,Agro,0.23822637189898138,False,Normal station,S125,28.797767394471254,10.923302260682151,128.0,23.642685539256764,14.520104008993965,2955.3356924070954
S126,west,Agro,0.12004084397657662,False,Normal station,S126,27.0623661550946,10.0719616202949,357.0,25.77342056515278,15.036512480808401,8350.588263109501
S291,west, agro ,0.2887504252787195,False,Normal station,S291,29.031504045622558,9.585930967835036,196.0,25.72509891537735,13.152347662243425,4681.968002598678
S326,North, agro ,0.2574381039037357,False,Normal station,S326,27.9616949377227,9.677728012050382,327.0,26.952065629181227,15.447139454620292,8409.044476304543
S006,unknown,Agro,0.29526802824766873,False,Normal station,S006,27.39896918776807,9.526937297044498,244.0,27.050738196812045,13.523411121252742,5951.16240329865
S435,EAST,Climatic,0.0,False,Normal station,,,,,,,
S362,North, agro ,0.2893511032343789,False,Normal station,S362,28.769081575023236,10.495483329499397,228.0,27.187900680408315,12.80271944846485,5872.586546968196
S030,SOUTH,Agro,0.138047516897221,False,Normal station,S030,27.20693540310252,10.254902236569448,390.0,24.101103918752372,15.061755198409056,9037.91396953214
S380, north, agro ,0.38476710911874856,False,Normal station,S380,25.537002923430023,10.246612907538402,414.0,26.413229475411978,13.486366439855193,10380.399183836907
S129,west, agro ,0.3287481817558684,False,Normal station,S129,28.163904758317216,9.917080147796524,113.0,27.402230492903804,14.78896658155731,2932.038662740707
S167,South , agro ,0.5084577213502479,False,Normal station,S167,30.109518375906866,9.798814771947766,240.0,23.827316782203855,12.863765492694142,5670.901394164517
S040,unknown,Climatic,0.20081729060910578,False,Normal station,S040,27.08202204885884,10.278697178844883,388.0,23.517354654107795,14.41523314166133,8278.108838245944
S436,EAST, agro ,0.0,False,Normal station,,,,,,,
S172,North,Climatic,0.1963558922888947,False,Normal station,S172,27.787124547057076,10.517734178065693,444.0,23.598556633369864,14.6275344601605,10194.57646561578
S077,SOUTH, agro ,0.30420933360931796,False,Normal station,S077,26.722963996296293,9.990614743850845,640.0,26.57799072584741,14.363557917481117,15548.124574620735
S168,North, agro ,0.12198677769077629,False,Normal station,S168,27.78935142490851,9.945450310773715,348.0,24.148139697288254,15.189057984867594,7606.664004645801
S416,EAST, agro ,0.0,False,Normal station,,,,,,,
S312,west, agro ,0.21700478019830052,False,Normal station,S312,27.70379766034671,10.29483654705613,216.0,23.777122549235965,13.585743021409892,4755.424509847193
S315,South ,Climatic,0.2035159224148436,False,Normal station,S315,27.689543235596414,10.222206583044635,202.0,23.546425619888147,15.524420520056468,4332.542314059419
S176,EAST,Agro,0.1316303279675361,False,Normal station,S176,27.403101927081444,10.139151560780531,234.0,25.98256538592752,14.530576925630264,5768.129515675909
S363,SOUTH, agro ,0.18538310021974716,False,Normal station,S363,26.97880966387438,10.55068246714542,196.0,23.786198150949257,13.725334980440664,4662.094837586054
S017,South ,Agro,0.45728204337698297,False,Normal station,S017,28.197358641554068,10.341628397177452,665.0,25.219319924393464,13.969748156937495,15383.785153880013
S145,EAST, agro ,0.22560515854808355,False,Normal station,S145,26.515472853987987,9.324029175650017,532.0,25.640217206244486,14.624021401506782,13332.912947247132
S197,west,Agro,0.23304277965645012,False,Normal station,S197,27.038882447551497,9.649565067810633,460.0,23.670591786621138,16.02371684458241,9941.648550380878
S088,SOUTH,Agro,0.4415235796581075,False,Normal station,S088,25.51179915385024,10.599512119331807,232.0,25.343398398337534,13.439435408607048,5575.547647634257
S304, north, agro ,0.20748967512003508,False,Normal station,S304,26.64787774961151,10.420282078875065,465.0,23.888559053935307,14.430142732023361,10104.860479814635
S119,west,Climatic,0.45732570555025803,False,Normal station,S119,28.421520547445212,9.496459073361914,696.0,23.534835179530518,14.199587493965343,15391.782207412958
S111,west,Agro,0.2562775247267114,False,Normal station,S111,27.41641258158178,10.292238027451695,276.0,26.9208516039308,14.516093133188361,7107.104823437731
S032,west,Climatic,0.49974673194963015,False,Normal station,S032,26.604374328094067,9.902062491370797,218.0,28.538070783066345,13.708089381132325,5935.9187228778
S334,EAST,Agro,0.4056548071221159,False,Normal station,S334,28.181735286415527,9.736266826789707,246.0,22.098717989021754,12.509717601303532,4905.915393562829
S386,North, agro ,0.45794282713830115,False,Normal station,S386,26.75537296152162,9.906109683695467,726.0,23.59192128169852,14.797131597604638,17127.734850513127
S373,west,Climatic,0.3001600805031575,False,Normal station,S373,29.086464085403325,10.821996629544193,342.0,23.419715035677978,15.13152966407782,7728.505961773732
S443,South ,Climatic,0.0,False,Normal station,,,,,,,
S408,SOUTH, agro ,0.0,False,Normal station,,,,,,,
S219,west,Climatic,0.23998114693386535,False,Normal station,S219,26.954520445168914,10.080098689018984,226.0,23.624504395279494,14.757208597678655,4819.398896637017
S047,EAST,Climatic,0.1459076777811113,False,Normal station,S047,26.907193623416127,9.789373493849766,256.0,24.642086007831864,15.013171509606146,6061.953157926639
S005,west,Agro,0.2370351276022548,False,Normal station,S005,27.80594844415616,10.17516192355641,117.0,25.222041685191787,14.636100475589897,2824.86866874148
S425,unknown, agro ,0.0,False,Normal station,,,,,,,
S444,North, agro ,0.0,False,Normal station,,,,,,,
S066,South ,Climatic,0.3697907399756094,False,Normal station,S066,27.15635727862694,10.307960625669393,250.0,22.38610429611335,15.231054828227927,5014.48736232939
S337,South ,Climatic,0.2527860576922836,False,Normal station,S337,28.20007275445474,9.91570456536121,143.0,24.744155567980588,14.202675873546626,3266.2285349734375
S175,west,Climatic,0.17835386057235283,False,Normal station,S175,27.9353251076219,10.196573498113423,448.0,26.403251675724835,15.00511160034655,11511.817730616029
S440,EAST,Agro,0.0,False,Normal station,,,,,,,
S015,EAST,Climatic,0.25533180753179496,False,Normal station,S015,26.645599205346507,9.910610943381242,222.0,23.185350677187444,13.801662959498072,4637.070135437489
S091,west,Climatic,0.21744681074837507,False,Normal station,S091,28.19068685856947,10.185807188415426,198.0,26.66292257831979,12.791932020684424,4852.651909254202
S033,west,Climatic,0.23915361239708893,False,Normal station,S033,27.488345502310406,9.846863128294904,291.0,26.807107776704445,14.944051005070811,7479.18306970054
S179, north,Climatic,0.27341235657694696,False,Normal station,S179,28.86287164805139,9.589105075746872,484.0,27.151126588810907,13.493107944831364,12706.727243563504
S064,west,Climatic,0.44459650572975395,False,Normal station,S064,29.78221093489995,10.014554512155332,214.0,23.167665083553793,14.970389087543195,4911.544997713404
S052,west,Agro,0.2019255499674939,False,Normal station,S052,26.66792946001744,9.996712637993237,246.0,26.041473731434607,14.145020143470921,6041.6219056928285
S056,west, agro ,0.350709302639473,False,Normal station,S056,27.22626523927117,9.935266032128968,464.0,22.88900400440888,13.668662392565658,10986.721922116261
S316,unknown,Agro,0.2879305416279435,False,Normal station,S316,27.780925285207537,9.720178783586874,258.0,26.99847671379397,14.566107132233608,6695.622225020905
S159,North,Agro,0.1313494184254485,False,Normal station,S159,27.31674104104427,10.266744487233932,388.0,26.02027820015148,14.05740336245304,9783.624603256956
S427,SOUTH,Agro,0.0,False,Normal station,,,,,,,
S207, north,Agro,0.2231995408173016,False,Normal station,S207,28.69390548900093,9.921080299958254,242.0,26.188039832781374,14.03424410234067,6075.625241205279
S172,SOUTH,Agro,0.2135887464742099,False,Normal station,S172,27.787124547057076,10.517734178065693,444.0,23.598556633369864,14.6275344601605,10194.57646561578
S168,North,Climatic,0.12198677769077629,False,Normal station,S168,27.78935142490851,9.945450310773715,348.0,24.148139697288254,15.189057984867594,7606.664004645801
S099,EAST,Agro,0.13276456190645852,False,Normal station,S099,27.65245037534001,10.019278381961247,236.0,24.071346672197507,14.700565292817133,5295.696267883452
S076,South , agro ,0.28543286693684755,False,Normal station,S076,27.96885542851543,11.001390017538888,119.0,24.539047618454607,15.046252791899162,2699.2952380300067
S183,SOUTH,Climatic,0.26317469938741195,False,Normal station,S183,26.401689928980822,9.739626357116082,226.0,25.867665361212065,14.552149684708308,5639.15104874423
S310,North, agro ,0.24393739883062962,False,Normal station,S310,28.50854474373325,10.303201953315925,369.0,23.24693230259262,13.65359571983822,8159.673238210009
S069, north,Agro,0.21935455312611313,False,Normal station,S069,26.781080122750364,10.147013982340983,387.0,23.808064559762986,14.11728397653162,8428.054854156097
S426,unknown,Climatic,0.0,False,Normal station,,,,,,,
S067,SOUTH, agro ,0.1813875085004774,False,Normal station,S067,28.619880517958237,10.016633580736558,240.0,25.46578182539102,15.010117024162664,5500.60887428446
S333,SOUTH,Agro,0.11261640483761201,False,Normal station,S333,27.152916610280453,9.869252684958338,276.0,25.64903230885234,14.56390305588087,6720.046464919314
S391,west, agro ,0.3477950639940352,False,Normal station,S391,25.965279455613413,10.471624810754033,212.0,25.139095338961216,15.72080957857652,5178.6536398260105
S147,North,Agro,0.1565107134739339,False,Normal station,S147,27.661000514872676,9.759882116986391,236.0,26.206218582790527,14.270006905436322,5817.780525379497
S432,west,Climatic,0.0,False,Normal station,,,,,,,
S323,North, agro ,0.2935939248307783,False,Normal station,S323,26.82304831368018,10.245005763016977,112.0,23.09896455177618,14.771452122353727,2425.391277936499
S351, north, agro ,0.14230958193616533,False,Normal station,S351,28.2738796228656,10.545735647716258,375.0,24.919419200896392,14.835659424526941,8447.683109103877
S390,EAST,Climatic,0.4189885464873888,False,Normal station,S390,25.564974936247054,10.158355461041022,228.0,25.20570484422192,13.956396478032474,5394.020836663491
S434,North,Agro,0.0,False,Normal station,,,,,,,
S016,unknown,Agro,0.4515273863615299,False,Normal station,S016,29.661816972577363,10.022067097791169,576.0,26.379399135676675,14.62215831747538,14244.875533265404
S269,west, agro ,0.2606205592951828,False,Normal station,S269,26.44762218290941,10.240878310043124,360.0,23.487409220503455,13.520347116539467,8314.542864058223
S412,North,Agro,0.0,False,Normal station,,,,,,,
S016,west,Climatic,0.41960282656423376,False,Normal station,S016,29.661816972577363,10.022067097791169,576.0,26.379399135676675,14.62215831747538,14244.875533265404
S284,SOUTH, agro ,0.15058984669778788,False,Normal station,S284,27.82133269477744,10.098907432921086,495.0,25.945688836560112,14.824656101923305,12583.659085731655
S190,west,Agro,0.24063285212636112,False,Normal station,S190,27.40098254952946,10.299263179917661,114.0,25.674511778673907,13.852404396276992,2875.5453192114774
S378,west,Climatic,0.24063285212636112,False,Normal station,S378,28.469574371811078,10.229927750840384,114.0,25.177266450500227,15.304539285676926,2744.3220431045247
S111,North,Climatic,0.2532142484516282,False,Normal station,S111,27.41641258158178,10.292238027451695,276.0,26.9208516039308,14.516093133188361,7107.104823437731
S147,west, agro ,0.14869091101530021,False,Normal station,S147,27.661000514872676,9.759882116986391,236.0,26.206218582790527,14.270006905436322,5817.780525379497
S179,EAST, agro ,0.2932871850963543,False,Normal station,S179,28.86287164805139,9.589105075746872,484.0,27.151126588810907,13.493107944831364,12706.727243563504
S284,west,Climatic,0.21627816243513695,False,Normal station,S284,27.82133269477744,10.098907432921086,495.0,25.945688836560112,14.824656101923305,12583.659085731655
S011,unknown,Climatic,0.24146558744988628,False,Normal station,S011,28.409923595770987,9.72290160988856,428.0,26.66752859224181,14.818895855481388,10987.021780003624
S128,unknown,Agro,0.42909303791750686,False,Normal station,S128,27.088121503897096,10.198302334726296,402.0,28.003911106381985,13.708143857027636,10333.443198254952
S151, north, agro ,0.31617862900559024,False,Normal station,S151,29.176704869652692,9.579814487561425,106.0,25.542904973593455,13.85089957484589,2630.919212280126
S242,South , agro ,0.20862071489216158,False,Normal station,S242,27.05968677363325,10.31670415920937,460.0,23.510802669571497,14.422803347933073,10720.926017324602
S177,unknown, agro ,0.44337892578071747,False,Normal station,S177,27.187722118712852,8.898717360316265,333.0,21.789701653245157,13.507569303415105,7125.232440611166
S077,EAST,Climatic,0.33344521918988024,False,Normal station,S077,26.722963996296293,9.990614743850845,640.0,26.57799072584741,14.363557917481117,15548.124574620735
S002,SOUTH,Agro,0.2215322764470673,False,Normal station,S002,26.609469243168014,10.44219946011345,420.0,24.158809657719512,13.019679438068957,8987.077192671659
S292,unknown, agro ,0.2791826946319894,False,Normal station,S292,28.8407503800036,10.223423006018761,472.0,24.518903728482147,14.416054916022402,11082.544485273931
S184,west,Climatic,0.28120529446297304,False,Normal station,S184,28.995159328658954,9.848407846998771,105.0,25.166944199697884,15.041620799792186,2642.5291409682777
S367,unknown,Climatic,0.3307458959768053,False,Normal station,S367,27.79816926705154,9.649866581554296,635.0,27.09089393850415,13.990289951432828,15983.627423717448
S041,west,Climatic,0.2910642336383312,False,Normal station,S041,26.238550525756462,9.409789742442905,115.0,25.060314601571267,13.417184033866699,2631.333033164983
S260,South ,Agro,0.40278251563771833,False,Normal station,S260,25.45743779934342,10.67878049876743,240.0,24.93073318026297,14.32248267346898,5783.9300978210085
S409,SOUTH,Agro,0.0,False,Normal station,,,,,,,
S438,SOUTH,Climatic,0.0,False,Normal station,,,,,,,
S351, north, agro ,0.14230958193616533,False,Normal station,S351,28.2738796228656,10.545735647716258,375.0,24.919419200896392,14.835659424526941,8447.683109103877
S040,unknown,Agro,0.20081729060910578,False,Normal station,S040,27.08202204885884,10.278697178844883,388.0,23.517354654107795,14.41523314166133,8278.108838245944
S027,EAST,Agro,0.25459911610828945,False,Normal station,S027,28.498386834679142,9.762489251683709,570.0,25.819581705791858,13.751702822468424,13297.084578482807
S234,west,Climatic,0.41273448522194334,False,Normal station,S234,27.689464445749724,10.169290888551323,230.0,22.47700810560138,15.201000770253803,5034.849815654709
S340,South ,Agro,0.31510158004546535,False,Normal station,S340,25.905068139671574,9.982466349281092,244.0,23.548039318288826,14.755398921080301,5745.721593662473
S441,SOUTH,Climatic,0.0,False,Normal station,,,,,,,
S429, north,Climatic,0.0,False,Normal station,,,,,,,
S198,North, agro ,0.2935939248307783,False,Normal station,S198,27.89850807291581,10.316943414137128,112.0,24.87414860127052,13.585325291344521,2736.1563461397573
S297,west,Agro,0.725955803350194,True,Unusual observation count (920 vs regional avg 314),S297,30.040277555579305,9.901105180532866,920.0,26.289828810420282,15.26575337535941,23766.005244619933
S003, north,Agro,0.5440625064965594,False,Normal station,S003,30.36000529835081,9.988123015290121,321.0,24.583744419543784,15.08691308881641,7670.12825889766
S261,North,Agro,0.29236992360607295,False,Normal station,S261,27.950285529273362,9.767415069032204,113.0,25.5030063595292,14.912990543364106,2830.833705907741
S195,EAST, agro ,0.25432439130343887,False,Normal station,S195,28.319491006531056,9.555907619574937,321.0,26.86947810206552,13.338011986549528,7738.40969339487
S272,EAST,Agro,0.3399327737481906,False,Normal station,S272,28.575089596274886,9.871508803403545,107.0,22.57379971298585,12.749231838833204,2392.8227695765
S330,west,Climatic,0.3325691603305063,False,Normal station,S330,27.723942971002245,10.505711564054312,250.0,23.00949803479954,15.334443045320347,5384.222540143092
S099, north, agro ,0.1805468038839011,False,Normal station,S099,27.65245037534001,10.019278381961247,236.0,24.071346672197507,14.700565292817133,5295.696267883452
S236,SOUTH,Agro,0.523137125960728,False,Normal station,S236,28.09763684446053,10.610693406460028,204.0,28.499715766421883,14.210622326619452,5756.94258481722
S346,SOUTH, agro ,0.1639834169682573,False,Normal station,S346,27.56495884175163,10.304404388681881,234.0,26.110401712362503,13.81201623710187,5483.184359596125
S363,EAST,Agro,0.1722115447826494,False,Normal station,S363,26.97880966387438,10.55068246714542,196.0,23.786198150949257,13.725334980440664,4662.094837586054
S304,South ,Agro,0.18522529967228318,False,Normal station,S304,26.64787774961151,10.420282078875065,465.0,23.888559053935307,14.430142732023361,10104.860479814635
S218,North,Agro,0.33180524833266,False,Normal station,S218,28.93817742321858,10.178027125713403,119.0,25.66059133247567,14.347329439696702,3002.289185899653
S391, north,Climatic,0.3022882099099361,False,Normal station,S391,25.965279455613413,10.471624810754033,212.0,25.139095338961216,15.72080957857652,5178.6536398260105
S229,South , agro ,0.1285722749305494,False,Normal station,S229,27.216859749016564,10.338339963206062,330.0,25.86384820020746,15.336390946533912,8069.520638464728
S214,EAST,Agro,0.22523573978824873,False,Normal station,S214,27.8036494865201,10.13295790343613,144.0,24.425823915056476,13.931053375872144,3273.0604046175677
S059,unknown,Agro,0.2569968900045126,False,Normal station,S059,28.735055085148936,9.756519259320916,556.0,24.34687212589576,13.82162664655048,12465.59852845863
S344,unknown,Climatic,0.28004322427019196,False,Normal station,S344,26.17654462406128,10.013772025795905,550.0,26.550833938956195,14.423568588086685,13275.416969478098
S301,North, agro ,0.2877926440974582,False,Normal station,S301,26.60895076085488,10.585359642109434,236.0,25.984306125988024,14.931537330621376,5872.453184473294
S376,North,Agro,0.24785919672972292,False,Normal station,S376,26.759070784608056,10.410227282154812,272.0,24.182395475305672,13.919116196393329,6142.32845072764
S011, north,Climatic,0.20213007457399765,False,Normal station,S011,28.409923595770987,9.72290160988856,428.0,26.66752859224181,14.818895855481388,10987.021780003624
S405,EAST,Agro,0.0,False,Normal station,,,,,,,
S091,EAST,Agro,0.22574983593659942,False,Normal station,S091,28.19068685856947,10.185807188415426,198.0,26.66292257831979,12.791932020684424,4852.651909254202
S017,unknown, agro ,0.36647998742472476,False,Normal station,S017,28.197358641554068,10.341628397177452,665.0,25.219319924393464,13.969748156937495,15383.785153880013
S067,west, agro ,0.20329774817639365,False,Normal station,S067,28.619880517958237,10.016633580736558,240.0,25.46578182539102,15.010117024162664,5500.60887428446
S059,EAST,Climatic,0.23882989549197134,False,Normal station,S059,28.735055085148936,9.756519259320916,556.0,24.34687212589576,13.82162664655048,12465.59852845863
S060,unknown,Agro,0.317598738938153,False,Normal station,S060,27.659030979326978,10.711793837675701,206.0,27.209789397586295,12.951082147496992,5822.894931083467
S036,unknown,Agro,0.28388047692741003,False,Normal station,S036,26.811937746156257,9.795353485883536,119.0,24.803969803646115,15.064117315531515,2703.6327085974267
S265,unknown, agro ,0.4305483426276326,False,Normal station,S265,28.28762904007793,10.119797277760972,333.0,28.01427656070389,13.04316500455046,8740.454286939614
S389,SOUTH, agro ,0.21300361673964757,False,Normal station,S389,26.652023901130214,9.682781991910783,460.0,26.295463808011714,14.134940357957996,11675.185930757201
S311,South ,Agro,0.33561194865246774,False,Normal station,S311,27.661690567354814,10.108471656728517,342.0,27.308640332961566,13.688476140902464,9093.777230876201
S324, north, agro ,0.08489293779139648,False,Normal station,S324,27.975740323240927,9.688060937262925,264.0,24.81726734500881,15.12272002099239,6005.778697492132
S058,unknown,Climatic,0.19852975761950314,False,Normal station,S058,27.52154459195116,10.108481722292971,524.0,24.438165403543188,14.26285827526766,12512.340686614112
S347,EAST,Agro,0.3589895046581459,False,Normal station,S347,26.276279088364568,10.635455847199955,218.0,27.626065808482704,14.158273527236547,5414.70889846261
S435, north, agro ,0.0,False,Normal station,,,,,,,
S428,EAST,Agro,0.0,False,Normal station,,,,,,,
S109,west,Agro,0.15991381155747186,False,Normal station,S109,27.501151731201464,10.216079419752793,448.0,24.77610771488612,14.67919680902159,11496.11397970716
S348,unknown,Climatic,0.29936524988817514,False,Normal station,S348,26.432706165539667,10.847792114832576,106.0,25.65761936229036,14.781058120458798,2617.077174953617
S077, north,Climatic,0.3914695962107677,False,Normal station,S077,26.722963996296293,9.990614743850845,640.0,26.57799072584741,14.363557917481117,15548.124574620735
S231,South ,Agro,0.22739409494651164,False,Normal station,S231,27.643188299501155,10.356773603498011,496.0,24.67929353782596,13.726472276602811,11352.475027399942
S124,west,Climatic,0.2672065767737977,False,Normal station,S124,28.927727836125428,10.46380203975833,294.0,26.04849014667723,13.657755011863062,7658.256103123106
S294,South , agro ,0.4028706946360431,False,Normal station,S294,27.09671529698011,10.017828099754583,625.0,25.72680798706591,14.907195618395058,15564.718832174876
S329,unknown, agro ,0.13498842922774548,False,Normal station,S329,27.562391218205494,10.353187655376978,244.0,24.12500641777525,14.278339343650611,5645.251501759409
S169,South ,Climatic,0.17745457015582017,False,Normal station,S169,27.726611273085123,10.416396964703623,230.0,23.728290457848352,14.291887154592933,5030.397577063851
S352, north,Agro,0.11702726897288954,False,Normal station,S352,27.77477268079836,10.253891169823788,222.0,24.969257401558817,13.362736291000827,5093.728509917999
S278,unknown,Climatic,0.1651779389347783,False,Normal station,S278,26.73568973685994,9.515427831756485,496.0,25.384693018797016,14.759838597832802,11981.575104872192
S031,South ,Agro,0.3537991271695017,False,Normal station,S031,28.079539585202607,10.022560392632862,402.0,27.43555655131737,14.935668496280273,10370.640376397965
S070,South , agro ,0.38200999719201917,False,Normal station,S070,26.958060325263176,9.806483441482428,500.0,22.300834229864694,14.6594095862256,10525.993756496136
S267,South , agro ,0.25681415346427183,False,Normal station,S267,28.541976263965513,8.994766281915778,182.0,23.17449272642082,14.223367133132415,4032.361734397223
S278,west, agro ,0.2174774039431724,False,Normal station,S278,26.73568973685994,9.515427831756485,496.0,25.384693018797016,14.759838597832802,11981.575104872192
S082,SOUTH,Agro,0.18310329744789788,False,Normal station,S082,26.801214735806617,10.304236265153802,258.0,24.620444106937537,14.610193327755326,5958.147473878884
S297,west,Agro,0.725955803350194,True,Unusual observation count (920 vs regional avg 314),S297,30.040277555579305,9.901105180532866,920.0,26.289828810420282,15.26575337535941,23766.005244619933
S142,North,Agro,0.2935939248307783,False,Normal station,S142,28.195011925561385,10.39461553816882,112.0,23.988558517358047,14.27608533134397,2446.832968770521
S178, north,Agro,0.2927639579623381,False,Normal station,S178,29.055122813965564,9.646478882029594,240.0,24.79616190759781,13.991422378436434,5703.117238747496
S430,South ,Climatic,0.0,False,Normal station,,,,,,,
S409,South ,Climatic,0.0,False,Normal station,,,,,,,
S017,EAST,Climatic,0.3616045417190198,False,Normal station,S017,28.197358641554068,10.341628397177452,665.0,25.219319924393464,13.969748156937495,15383.785153880013
S372, north,Agro,0.25449173252732316,False,Normal station,S372,28.30324504221898,9.434327220976135,109.0,24.069637995104177,15.273600150896005,2551.381627481043
S128,North,Climatic,0.39977294274635244,False,Normal station,S128,27.088121503897096,10.198302334726296,402.0,28.003911106381985,13.708143857027636,10333.443198254952
S006,EAST,Agro,0.27939961814418385,False,Normal station,S006,27.39896918776807,9.526937297044498,244.0,27.050738196812045,13.523411121252742,5951.16240329865
S008,SOUTH,Agro,0.11533078236975731,False,Normal station,S008,28.14494747444673,10.078753401287324,244.0,24.813894897464245,13.883546646874375,5707.195826416776
S021,EAST, agro ,0.2331203500964078,False,Normal station,S021,27.78128055897643,9.848901135156918,137.0,24.34192868422016,14.452966665439671,3164.450728948621
