stationid,observationdate,rainfall,rain_unit,temperature,temperature_unit
S257,,7.277484175106997,inch,26.877102712628343,C
S367,,46.385680989814624,mm,38.15938766929911,C
S268,2023-12-10,28.4114016188489,MM,28.726209584636067,C
S229,,29.93948918570397,,32.484154292770924,c
S119,,32.03799560194669,MM,36.26719684681858, celsius 
S178,,42.64986472028258, INCH,16.88333674466988,C
S020,,10.51662676778355, INCH,33.20609449043157,C
S036,2023-08-02,45.56898309654175,,11.151969609166096, celsius 
S335,2023-02-14,39.03819739858234,inch,,C
S108,2023-03-20,11.192875307067668,,15.94265349468765, celsius 
S189,2023-02-08,39.939651622248434,inch,29.659679339385253, celsius 
S178,,25.21654472801118, INCH,27.39213984295378,Celsius
S096,,28.778475908077343,mm,12.525223302722242,C
S315,,49.62666157735605,inch,10.786168826882896,C
S020,,,,13.41508723553344, celsius 
S164,2023-11-29,46.81011394644459,inch,28.695632619430626,C
S382,2023-11-04,36.27446629780663,,10.871090340436371,c
S097,2023-10-05,17.424501822424276,MM,22.942495988225524,C
S143,2023-04-01,36.46271772216991,,34.267265417376066, celsius 
S062,,10.132418850092744,MM,13.09819653945981, celsius 
S242,,25.671476295478225,MM,18.46751836543464,Celsius
S238,2023-09-27,40.79899702484097,mm,31.94043072017728,C
S131,2023-04-13,10.471765449072617, INCH,38.63242447973484, celsius 
S093,,,inch,30.494279319660503,Celsius
S091,,2.1209524686528924, INCH,28.22895080142096,C
S133,2023-06-26,41.8357170864652,,14.370049344811164,C
S123,,17.517828915448863, INCH,31.496006692984093, celsius 
S342,,, INCH,17.014103844901303,c
S118,,12.810967778171896, INCH,17.63141420542451,Celsius
S198,2023-07-29,35.95284288462846,inch,41.29345182444089, celsius 
S282,,8.711460495893053,,18.22624298840085,Celsius
S374,,1.6957916222799352,mm,,C
S001,,13.919594838389738,MM,23.131904713252812,c
S211,2023-03-30,33.142508844037486,,23.703803152588016,C
S263,2023-05-24,2.5114883031836124,mm,41.01894530826168,Celsius
S332,2023-09-23,21.35829528981756,mm,44.07578992080893,Celsius
S212,2023-03-05,40.33491251742085,mm,20.203025186544384,C
S087,,21.343539100949865,inch,38.96249365478101,c
S153,,27.622139400544697,mm,12.581311124547142, celsius 
S350,,21.37351433631036,mm,42.33759816236983,C
S187,2023-12-20,8.698809434299648,,40.78785259058943,C
S061,,48.53802585664803,mm,21.173324339318206,C
S285,,9.51709488539167,MM,44.44632270848522,Celsius
S095,2023-06-13,31.015527221744744,,40.55771403690407,Celsius
S274,2023-02-01,13.632233518941828, INCH,29.25188515494628, celsius 
S041,2023-08-27,41.16386987067367,MM,, celsius 
S147,2023-01-22,39.69761712410931,mm,13.59212193872264,C
S246,2023-08-15,22.796292360756464,mm,10.95674019870644,Celsius
S132,2023-05-22,9.477296010979224,,,Celsius
S297,,, INCH,20.11276814428032, celsius 
S123,2023-04-02,23.835529855951243,mm,42.66496230424559,C
S143,,8.205976095895695, INCH,43.461923688632346,Celsius
S182,2023-05-24,47.46117453772553,inch,41.31254662665622, celsius 
S192,,6.832596527274982,MM,12.741610555335438, celsius 
S399,,11.782488496701816,MM,44.46730580193359, celsius 
S207,,38.41501305936072,MM,17.35764597962141,c
S231,,,,40.0725490366193,c
S022,2023-11-02,17.892497897624132,MM,43.4466357937425,c
S080,,18.13602028315634,mm,31.994851242172235,C
S130,,26.47665399449202, INCH,19.96800382007486,c
S292,2023-03-18,,inch,39.08519129856843, celsius 
S276,2023-03-01,16.19999343480415,mm,26.48165228814638,c
S400,,34.7067906207061,inch,16.77868000849152,c
S323,,14.329844206353464,mm,18.83711149301747,Celsius
S376,,11.989770423340968,,16.828834858075453, celsius 
S055,2023-10-15,43.36306835896867,inch,39.859622378271794,c
S066,2023-03-12,5.59149638465456, INCH,36.14870548421156,C
S227,,48.49131206819618,,22.977113271630795,C
S026,,28.28955942391133,MM,16.351081540437313,Celsius
S253,2023-07-26,46.377210729916776,,25.31190759594596,c
S197,2023-02-01,49.10281592131472, INCH,20.449727741738904,Celsius
S130,,20.82301805803837,inch,17.085051769848693,Celsius
S243,2023-01-12,9.658415531566243,,42.0873244734821,c
S312,2023-11-21,,MM,14.17627465104176,C
S212,2023-01-12,42.49026676552952, INCH,36.18612735183328,c
S190,,9.037520518425946,MM,36.99451051659504,c
S290,2023-06-26,7.577341627411059, INCH,34.82653618501011,c
S226,,49.52907953798909,mm,32.056987224002455,c
S246,2023-11-20,28.91127773990213,mm,32.53439827485872, celsius 
S056,,22.691134327521112,inch,32.44987642790248,c
S055,,31.217027434869003,mm,41.49068474768277,c
S276,,41.74900026515262,MM,20.551115164267173,Celsius
S306,2023-12-26,0.724411901435279,mm,39.20686108276348,Celsius
S340,2023-09-14,5.045621769376036, INCH,15.502887875891998,C
S153,2023-05-02,34.16807308147759,,12.427621897876016,Celsius
S053,2023-04-07,33.952331160629655,,25.05543045799012,C
S398,2023-10-31,49.2665346515743,mm,15.740999960329347,c
S111,,1.3427167665278903, INCH,20.14454129310368,C
S204,,3.9559556493872328,MM,33.08269011306969,c
S112,,24.012092254269472, INCH,44.56422669480203,C
S325,,32.91301187965313,inch,27.5960111127918, celsius 
S258,2023-11-23,12.923478994956456,MM,41.49477582377014,C
S016,2023-11-04,12.811104619633646,MM,24.694506996635127,C
S350,2023-03-11,,MM,23.936904685705365,c
S166,2023-02-06,2.3162889838422016,MM,40.99317267990055, celsius 
S301,,4.488627318462779,MM,20.79328960482671, celsius 
S382,2023-01-30,3.4583150637112983, INCH,25.461107718994903, celsius 
S280,2023-07-07,44.00972384617853,,11.282598080479996,C
S371,2023-12-27,20.360257874073923,inch,43.070596579076, celsius 
S158,2023-05-21,, INCH,23.08156367164784,C
S249,,6.363444217373093, INCH,28.85383394766105,Celsius
S379,,0.5514612264517438,inch,30.77846179118281,C
S181,,49.91247005856751,MM,28.910525553559594, celsius 
S191,,39.852661719062034,inch,24.451617523848995, celsius 
S139,,,mm,16.007211995281246,Celsius
S078,,30.108869377098586,MM,32.913386754021296,c
S373,,,mm,43.20638974508304, celsius 
S336,2023-04-16,1.1863053796832224,,29.074483042404715, celsius 
S050,,37.3386390190715,MM,10.152473947569256,Celsius
S085,2023-04-20,40.560549671777615,inch,21.25867240129427,c
S183,2023-12-26,24.052876095790605,mm,17.46554922947576,Celsius
S183,,31.097593849649545, INCH,20.61239725577096,c
S004,,48.92699558920645,mm,27.397910758679878,C
S317,,16.873531535927683, INCH,43.969782112422365,C
S111,,42.49882885086061,mm,33.58313063377315, celsius 
S334,2023-05-21,43.64590140763733,inch,23.82431418995315, celsius 
S339,,4.168349224502855, INCH,40.17023577574598,C
S251,,23.757505200637898,,38.761638332604825,c
S133,2023-12-15,28.97639813214073,MM,15.12059170912768,c
S100,,7.232172737169012,mm,25.17708610330662, celsius 
S172,2023-02-07,20.562216552633185,,15.892248825530029,Celsius
S287,2023-04-09,22.6500374063635,inch,10.794893812343894,Celsius
S119,2023-10-25,,inch,19.421304091781007,C
S350,,4.510634609924002,mm,30.439658334225086,Celsius
S175,2023-12-25,17.426435860045036,mm,35.178691644562576,Celsius
S030,,30.57064769629226,mm,31.678921861690288,c
S055,2023-03-05,18.573537078599628, INCH,34.04297231983806, celsius 
S361,2023-02-24,11.754442264400206,mm,16.214465964556915,C
S196,2023-08-29,9.91917442422311,inch,12.449654037625272,c
S041,2023-03-29,20.367763541816675, INCH,44.60776246855468,c
S173,2023-05-15,48.40488972634549, INCH,13.16851257705292,C
S330,2023-11-02,31.532676361715104,,12.979519774044816, celsius 
S219,,5.278876729120347,mm,13.481426665207731,Celsius
S208,2023-07-03,6.901050065937264,mm,39.47357709299385, celsius 
S158,,,MM,42.02550274735187, celsius 
S333,,12.408881954621398,mm,14.496909418782808,Celsius
S228,2023-09-27,41.6383481534652, INCH,34.9231789826088,C
S085,,3.468836229498884,,18.95156320297137,Celsius
S173,2023-07-29,11.812714706811384, INCH,14.803537114629174, celsius 
S245,,,MM,39.33189302273681,c
S360,,, INCH,21.81111633453778,c
S173,2023-12-02,,mm,43.05581527866829,c
S335,2023-01-27,43.34148492457346,mm,34.32438910453938,c
S212,2023-01-25,48.44721951338597,,18.578963914707263,C
S084,,10.044800086370204, INCH,37.46132910897022, celsius 
S173,2023-06-25,12.948664169221823,MM,41.67522419436494, celsius 
S183,,19.718844600245998,mm,36.833148284775575,C
S133,,, INCH,14.354450427840412,Celsius
S380,2023-10-02,17.67157057030035,inch,20.20405849554896,Celsius
S288,,3.109566871120212,,12.773082102357291,C
S262,2023-10-06,43.13809061434101,mm,26.55493263969344,C
S350,2023-01-15,33.17191866323645,,10.879293548229224,c
S282,2023-04-01,39.36562026673352,inch,43.87718125119708,C
S293,2023-05-30,49.98791340947067,,23.920576850410544,c
S269,2023-09-15,24.47233999350781,MM,38.13996304417452,c
S349,,, INCH,35.54894667845889,c
S197,,41.65218560118184, INCH,12.365825579507192,Celsius
S025,2023-12-25,37.128774064496696,MM,31.53145593848904, celsius 
S141,,38.40929848763242,MM,25.66007240643568,C
S223,2023-07-21,8.052181406405968,inch,20.1688186180574,Celsius
S020,2023-03-23,37.73183256474582,,16.799226974552823,c
S247,2023-05-20,29.62663622501648, INCH,28.92384552380151,C
S328,,2.5297483322823497,inch,39.31783381699188, celsius 
S201,,14.606886284975523,inch,20.4083215214157,C
S115,,11.015084723616903,MM,41.689814693860086,Celsius
S383,2023-08-17,14.556830612143434,mm,15.514477451043746, celsius 
S189,,9.989428494883311,MM,13.081767049648253,c
S026,2023-04-10,19.892841824632875,inch,36.9347797080769,C
S054,2023-08-07,10.850519764596722, INCH,44.05561125247208, celsius 
S170,2023-08-25,19.80521662477556,mm,42.04896906719485,C
S395,,0.8294041290853815,mm,32.75845785424566,c
S381,,36.79665575415827,,11.976310800672264, celsius 
S011,2023-06-18,17.352700264517196,inch,44.33234998986616,Celsius
S027,2023-04-08,,MM,30.96637559218152,c
S350,2023-01-13,42.9453550606229,,42.71768521400463, celsius 
S083,2023-05-24,37.4345021427851, INCH,18.677196102385587,c
S290,,43.15490351276509, INCH,28.81374347378089,c
S038,,43.64490685550642,inch,10.587151340796408,Celsius
S087,2023-06-19,36.48307475426456,mm,11.002241776236612,C
S321,,2.8782565835224148,,13.757039449552426,Celsius
S387,,4.78213984686019, INCH,13.685058436056169,c
S156,,3.66647478754546,MM,34.86012995858152,c
S398,,12.397023675697694,inch,27.43667322457245, celsius 
S308,2023-07-12,43.19246523731491,MM,18.82742979482536,c
S286,,1.914383074472198,mm,18.41009423595496,C
S186,2023-11-02,2.828946103349578,MM,31.06674721240437,c
S182,2023-11-06,,,15.88084673386418,c
S369,2023-07-29,28.917512824356777,inch,26.465198857771323, celsius 
S143,2023-08-23,15.957644661298293, INCH,27.67687061125452,Celsius
S206,,47.04065281066675,,27.384435767259117, celsius 
S142,,6.765921395145302,inch,44.01850629402667,c
S185,2023-02-12,40.229035536886855, INCH,17.662627282431,c
S241,,32.24277497879089,MM,,Celsius
S008,2023-04-05,32.65820929794332, INCH,41.60128537994305, celsius 
S072,,17.588831803935097,mm,32.366283670453086,Celsius
S288,2023-07-21,0.2263136864294745, INCH,36.82305984096806, celsius 
S095,,18.325935140868918, INCH,30.470019088397255,C
S157,,30.068920023680377,inch,29.35962075798836, celsius 
S041,2023-08-04,36.86752083225075,inch,33.201370712248405,Celsius
S331,2023-04-14,27.65104623048752,,20.27863325138342, celsius 
S301,2023-05-14,49.05377637916134,,23.9114819416531, celsius 
S269,,,inch,20.56937368371019,c
S155,,4.153141071793937,,31.285879419608957,c
S275,,42.75007096828221,inch,42.21506519129749, celsius 
S154,2023-07-16,32.63975263715429, INCH,11.520770103832067,C
S053,2023-04-22,25.85471761950298,mm,12.697416419591493, celsius 
S179,,38.95603368836274,MM,20.00049843088771,Celsius
S240,2023-09-29,34.514412809232304,,, celsius 
S137,,47.441403683831865,mm,17.334316061764454, celsius 
S255,,23.20918935945776, INCH,36.0550967166819,c
S224,,, INCH,23.51739699453811,C
S180,,22.95684326572606,,12.929657062974812,c
S182,,,MM,11.404937110478068,Celsius
S259,2023-09-29,15.974580999078514,mm,20.262074127884933,C
S243,,29.60095692714372,inch,39.13883686682476,C
S096,2023-12-27,9.023378613362471,,13.369370663110567, celsius 
S197,2023-08-10,25.2695308776079,,27.308833314435432, celsius 
S392,2023-10-31,34.66990638402334,MM,29.21606849319984,c
S014,,26.82235728249924, INCH,15.780786839228286, celsius 
S120,,28.12610648290369,mm,36.49852565595842,C
S387,,10.626111018063938,,40.723863911650014,C
S269,2023-02-14,32.88270671988137,mm,27.895702260464404, celsius 
S171,2023-03-12,,,15.388149956841811,Celsius
S072,,,,10.035509151852136,Celsius
S179,,34.80443886138631,mm,11.224595962082097, celsius 
S170,,35.04935860712863,mm,34.11189039679269,c
S159,2023-12-08,34.60079687262188,inch,10.816976858971769, celsius 
S154,,7.029508773124659,inch,11.802982878181002,Celsius
S082,,29.44961483970997,mm,38.883209272393486,Celsius
S057,2023-08-29,,mm,20.96307407538836, celsius 
S007,,30.418231934656458, INCH,17.366600106192255, celsius 
S112,,9.645353348170016, INCH,32.1208338902331,C
S048,,1.1921293090862983,mm,15.78305372685359,C
S080,,30.424936013112784, INCH,40.01933922873484,C
S375,,11.023083018754754,,21.08796824412567,C
S376,,41.38084657297613,inch,38.28800565870696,C
S316,2023-12-13,46.76932808359604,MM,28.546088246105786,c
S033,2023-01-05,41.92625340025333,,27.719120004005088,c
S115,,8.52503043471377,MM,25.03803573254659,C
S384,,40.92322360728757,inch,30.6081212198371,C
S003,2023-04-04,8.925830586497007,,35.23318662511618,c
S004,,14.908015476198068,mm,12.335796673085692, celsius 
S356,2023-03-07,,inch,13.18966947352902,Celsius
S260,2023-02-06,7.263020798189329,,23.35296364795027, celsius 
S042,2023-08-24,9.39154242091551,mm,35.88065846284222,C
S009,,42.25476156945066,inch,17.27459563800145,C
S307,2023-12-01,49.357984593556885,inch,41.52751474204723,C
S145,2023-06-02,31.79280935665497,mm,20.341630461847245, celsius 
S097,,30.867685922095824,,23.738995116684272,c
S276,,27.028677497220432,mm,16.072873528238663,C
S142,,12.228177648022823,mm,, celsius 
S278,,1.889635834585696,mm,34.94969682613427,c
S027,,22.515212468802552, INCH,39.588405707018026,C
S043,,42.34772569466209,MM,20.884898652805678, celsius 
S131,2023-08-23,,,44.60753916078428,Celsius
S216,,25.2793678195218,MM,42.29516753127475, celsius 
S094,,46.98362660673067, INCH,14.49842309264378,Celsius
S008,2023-02-11,28.192409575270723,inch,33.287091044752145, celsius 
S086,,37.97332950783953, INCH,35.00299623395758,c
S345,2023-04-19,, INCH,, celsius 
S138,2023-09-04,4.106859659572954,mm,11.797320586281172,c
S369,2023-03-19,41.88923337092302,MM,11.617972447699342,Celsius
S246,2023-12-13,,mm,35.35840550122849,c
S021,2023-02-25,,,42.51381298909769, celsius 
S265,,20.44897563762162,MM,10.52720846019823,Celsius
S148,2023-07-14,43.01749956024051,,32.418578523010154,c
S184,,31.55014024331537,inch,13.601762903396011,C
S227,,0.1391098310626504,MM,28.349394488929747,C
S292,,46.76506750537638,MM,12.564970673642026,Celsius
S036,2023-09-04,23.14671535522661, INCH,15.332753735918832,Celsius
S246,,8.717707845500128,,15.687448538622052,Celsius
S073,,9.15043542283566,MM,32.8667928486438,C
S150,2023-07-08,17.060751335119466, INCH,15.033514169196703,Celsius
S001,2023-09-27,2.1246047748932795,mm,12.095034125458294,Celsius
S069,,,MM,13.798338087150768,Celsius
S293,2023-10-10,, INCH,27.88410127809339,Celsius
S230,,10.096846204643306,mm,42.63894880942465,Celsius
S211,,0.902280939659278,inch,43.21823594301843,c
S072,2023-08-19,, INCH,37.79901993232576,c
S363,2023-03-31,,,32.808691333644475,c
S096,2023-05-19,4.608362678007677,mm,41.90649517786103,Celsius
S397,2023-06-24,38.769484390538814,mm,41.38163578653749,Celsius
S084,2023-08-11,34.40259445937337, INCH,33.8532190837391, celsius 
S228,2023-12-01,7.719969391767134, INCH,26.028759030329105, celsius 
S299,2023-03-05,2.0705605351461043,,41.64970933584206,Celsius
S236,2023-09-08,6.752000838935867,mm,42.68669319521485,c
S293,,5.845191691434909,inch,30.164688194434675, celsius 
S222,2023-06-09,30.51730771146928,MM,38.47402562076987, celsius 
S223,2023-06-20,2.561660139757688,,44.50199541741532,C
S281,,15.547506203582357,mm,31.35932475830955,c
S221,,17.950765618102082,,32.916101389284826, celsius 
S216,,4.285038913595701, INCH,40.0520770797638, celsius 
S231,2023-05-04,17.163627430445498,MM,36.45537960034222,c
S169,,28.311272658544777,MM,39.80355918338351,c
S329,2023-02-13,16.109450382577705,,37.56013388883754,c
S042,2023-09-29,46.53405813074754,inch,37.47405110121419,Celsius
S258,2023-09-18,14.297312194732598,inch,40.2655794780034,Celsius
S196,2023-06-20,32.54804065734793,,43.39204248462156, celsius 
S392,,26.93537433446537,MM,30.938527510416797,c
S096,,18.758465893575345, INCH,15.654344569744984,c
S317,,48.44416747769405, INCH,39.778851121272886, celsius 
S014,2023-09-27,42.94587003985807, INCH,40.8839423999345,c
S113,2023-04-11,10.033378633377204, INCH,23.299130400061674, celsius 
S077,,,mm,12.419616173250104, celsius 
S277,,,mm,21.00155795314829,c
S320,2023-10-02,0.5414057826952423,MM,16.675763759903976,c
S160,2023-09-22,4.7714294177628735,mm,16.6734465494739,C
S313,2023-06-15,17.782964490578667, INCH,23.45513026019777,c
S119,,18.24772828839934,mm,,Celsius
S161,2023-02-17,2.790687405352688,MM,17.073858274061394,C
S308,2023-12-28,37.151791097774,MM,20.10564151528619,c
S351,2023-04-16,16.043451495852985,MM,40.51750950821211, celsius 
S146,2023-11-21,47.40027497671967,mm,44.136357105201576,Celsius
S163,,49.91179986077229,inch,29.65928594053855,C
S396,2023-11-05,34.50957893938761,,39.83247705956615,c
S179,,5.764260262599169,MM,23.69719803191451,C
S089,,,inch,18.84944815620336, celsius 
S223,,39.23748736082159,,17.945258645611503,Celsius
S266,,45.91219686383314,,37.2907789508054, celsius 
S239,2023-04-22,21.332000160625277,mm,20.19043606888247,Celsius
S308,2023-08-12,,MM,28.207422416663626, celsius 
S034,,20.341837864767108,inch,19.236284178192644,Celsius
S371,2023-09-22,28.632901731815096,,28.91693215888797,Celsius
S167,2023-01-09,5.550380616506606,MM,11.861026488544695, celsius 
S392,2023-09-15,32.305172810872584,mm,32.79846424147519, celsius 
S125,2023-04-17,28.13548956847647,inch,29.22217420118941, celsius 
S224,,23.889708499679823,mm,, celsius 
S150,,27.117537748840803, INCH,,C
S189,2023-10-12,1.491519130125052,mm,20.480694599128583,c
S043,,37.64418824129618,inch,20.56843132494791,Celsius
S029,2023-08-16,34.93838021319905, INCH,19.699589205837555, celsius 
S362,2023-09-17,10.039278848856204, INCH,40.92464475717889,c
S120,2023-08-09,3.832347754831411,,35.95458967930097,c
S337,,19.632108200318672,inch,25.596018123857093, celsius 
S031,,37.87412028299277,mm,17.65542435947579, celsius 
S181,,19.76754505071637,inch,, celsius 
S162,,36.13147004667193,MM,33.585239150445084,c
S128,,38.821422697499145,mm,24.60082155587692,C
S255,,2.2954872868384437,inch,42.69946927277091,c
S294,,19.76939400488156, INCH,21.10231396088748,Celsius
S357,,49.4149151483522,mm,16.7753690949396, celsius 
S388,,1.3148057610127162,MM,33.60623722652815,c
S254,,44.74727319475403, INCH,23.27707065640243,c
S130,2023-10-21,5.8454710094276,,11.5713679478616, celsius 
S012,,,mm,20.472906170073657, celsius 
S035,,47.48753796393645,MM,43.09086083089027,c
S198,,30.797521417813467,MM,,Celsius
S248,,,MM,31.014842102940573,c
S110,2023-07-04,10.372964513123396,inch,21.882588029642115,C
S328,2023-08-14,1.5078064952945949,MM,,Celsius
S245,,17.78995954549612,MM,38.87548950624674,C
S250,2023-05-04,29.23838610819493,mm,25.00183502532135,C
S366,,40.5159548180274, INCH,26.163644929483084,C
S317,2023-06-02,29.13595610391887,mm,28.893599037621986,Celsius
S163,,45.60312224286082,,17.176756063384552,C
S048,2023-06-16,34.57100907182261,inch,,C
S399,2023-05-23,, INCH,29.53761426839956,C
S071,,10.302223056998766,,23.16055803972567,C
S399,,39.25610987009036, INCH,29.91488246418565,Celsius
S134,2023-06-19,,MM,40.95613635677537,Celsius
S239,2023-11-28,16.044052934477403,inch,26.64438057835784, celsius 
S068,2023-11-26,5.301098493856799,mm,, celsius 
S278,2023-09-19,2.5438238608788355,,,C
S032,,22.76368213936123,mm,44.6061753157558,Celsius
S123,2023-10-02,,MM,39.49807008607644, celsius 
S022,,16.92968132567919,MM,29.83919635075789,C
S155,,, INCH,27.34608990068461,c
S110,,16.473800537502747,inch,25.886217662025395,c
S271,2023-06-23,31.0264356552398, INCH,,Celsius
S380,2023-11-14,42.54753843059847,inch,33.60608332930444,C
S300,2023-11-16,7.458044455220103,MM,40.41637747146368,Celsius
S115,2023-06-18,47.3283632632581,mm,12.74266734010669, celsius 
S220,,28.01032631164476,mm,20.46374873490244,C
S230,2023-03-09,36.78217972551753,mm,27.07390247443454,C
S252,,42.908954166940944,,17.891723393109853,Celsius
S249,2023-02-19,38.95243665479965, INCH,16.5068906235201,c
S009,2023-02-19,12.058049592671615,MM,38.38266808217783,c
S034,,,mm,29.32198861027729, celsius 
S228,2023-07-16,8.920834847439107,MM,44.31892145292743, celsius 
S073,2023-03-31,9.761530572321035, INCH,10.946838708279063, celsius 
S399,,40.22748664407763,,42.06524322327616, celsius 
S301,2023-04-08,28.01956731388455,MM,38.25438892668402,Celsius
S212,,6.433934325395358,MM,41.99851795951128,Celsius
S072,,15.450492874294175,inch,11.622662634879507,C
S058,2023-07-14,3.866590557235028, INCH,38.61066781984323,C
S220,,41.38875804677019,,20.63626268555769, celsius 
S371,,30.76910065423324,,32.06248882049432,Celsius
S275,2023-07-19,8.221137304132215,,25.250625282282705, celsius 
S249,,41.859217280166845,MM,43.12221717279157,C
S016,,44.84894050306873,,14.387896605675008, celsius 
S075,2023-08-03,35.27372831395835,,23.48796825704404,Celsius
S106,,24.881153620853485, INCH,10.948918571910273,C
S136,2023-02-18,38.61796975958424,inch,35.27263204074889,C
S074,2023-03-14,19.164268026427155, INCH,40.12878180803897,Celsius
S254,,, INCH,15.81640243006903,c
S018,,21.474839751881365, INCH,31.222679980517327, celsius 
S043,2023-02-02,48.75236409229009,,17.643397022549756, celsius 
S050,2023-09-03,16.517915085306335,mm,14.70873101298836,c
S003,2023-03-31,24.826727254597003,MM,31.017433022740708,c
S232,2023-07-07,44.312215278646136, INCH,17.17423492577382, celsius 
S219,,4.272771641878808,mm,24.860422534499847,C
S059,,14.48419592701809,mm,28.39706600677344, celsius 
S284,,37.55371794302695,mm,13.433785185865531,C
S302,2023-02-19,36.91889869314672,mm,30.51092160353621,C
S064,2023-10-27,27.84676331036429,MM,29.580932048069855, celsius 
S070,2023-08-12,34.7316938697537,,35.80952296280712,c
S303,,14.180258186975436,,25.208113744660743, celsius 
S142,2023-10-31,32.40614395942455,inch,27.852662467578188,C
S391,,2.3743757247486617,mm,21.29581019827313,C
S202,,49.279911199342976,mm,20.132915357419986,c
S207,,32.01461120156065,,14.32378678099423, celsius 
S221,,,,33.131317621564065, celsius 
S362,2023-09-08,36.06668355951, INCH,11.719438725286652,C
S246,,31.965591068745415, INCH,31.659824752749103,c
S081,2023-10-01,48.21386454945265,,13.819173411229333,c
S251,2023-12-12,14.446937314048524,mm,10.46963598535282,Celsius
S051,2023-02-20,2.8175654785201845,inch,27.762064936006706,c
S285,,9.165171310025316,,20.844326619170005,C
S369,,20.93837109134452,mm,20.156397041677145,Celsius
S399,,11.87605794894342,MM,19.804805838501608,c
S384,,37.16370567616351,MM,26.808360473588007,c
S346,,2.376248871988118,,18.295925839284525,Celsius
S204,,6.431247237568521,mm,44.57661614764605,C
S025,2023-05-02,15.431754500143342,,35.86468420230499,C
S041,,,,33.362687941375455,Celsius
S069,2023-02-23,,MM,21.571144216617025,C
S004,,28.0851621201816, INCH,42.76676244650407,c
S240,,15.573917889715522,inch,41.007227458739536, celsius 
S361,2023-04-21,37.999945579402585, INCH,23.03927333495315,C
S031,,37.07877857164666,mm,11.103255141747749,Celsius
S387,2023-03-21,39.50784407894938,mm,30.097876731764373,Celsius
S117,,,,22.2924564122943,C
S195,2023-05-11,41.29190197384239, INCH,32.66421788354346,c
S090,2023-04-17,41.44745865642142,mm,34.87456409563622, celsius 
S178,,19.05291758010508,MM,43.54044431970344,c
S145,2023-12-15,15.557798664981975,inch,32.78829016921699,C
S202,2023-02-10,11.090507582521042,inch,11.594823840779627,C
S322,2023-09-29,, INCH,15.335512235353129,C
S344,2023-05-07,18.81587823177413,MM,30.65721608024069,C
S203,,11.065923945591717,inch,24.39781028142547,c
S024,2023-04-11,0.0898096244448531,mm,, celsius 
S355,,22.78044914690775,mm,27.3192188080569,C
S105,2023-12-06,49.02872025542509, INCH,31.60769887851108,c
S275,2023-09-18,36.49813040902188,MM,39.19494141372627,C
S322,2023-02-25,46.979613130520825,,37.64290823599755,c
S060,,25.01588864281849,inch,40.50786313821769,Celsius
S371,,49.33083587308294,MM,30.827037940428923, celsius 
S015,2023-12-02,9.958833780528463,inch,15.225390778844002,Celsius
S085,2023-12-09,27.63296913646433,,20.944172857792147,C
S197,2023-03-11,13.023405542209389,inch,13.666646788485112,C
S235,,11.43553914414684,inch,16.17695095299945,C
S344,2023-11-13,,mm,23.367563250509125, celsius 
S263,2023-04-24,28.836336039901777,,10.358503356878686,C
S006,,4.176359054852952,inch,16.50424021611859, celsius 
S381,2023-11-25,18.37681156484082, INCH,23.64831546010329,c
S289,,41.90232078583065,mm,27.63283418869961,Celsius
S058,2023-02-26,4.685667561876105, INCH,32.64841180571092,C
S145,,,MM,29.364209999648025,C
S366,,42.28731934336673, INCH,43.76806327512832, celsius 
S042,,34.07378036196411,mm,23.077259935243724, celsius 
S350,2023-08-07,3.506028565240904,,38.57934633771193,Celsius
S200,2023-06-11,9.186400409225332, INCH,22.2598240782345, celsius 
S174,,3.5453169034316225,mm,25.940944266247516, celsius 
S385,,3.4733689882678,MM,26.540973907976724, celsius 
S335,,45.00442615021284, INCH,31.50703220468806, celsius 
S095,2023-10-29,37.68104166652654,inch,43.725204612451165,Celsius
S217,,25.647350944067504, INCH,15.335549937092562,Celsius
S111,2023-06-17,,,44.12977625481757, celsius 
S353,2023-07-05,30.56805341470707,mm,14.35726985255462,C
S180,2023-02-25,14.278535798484842, INCH,17.183108200040298,C
S163,2023-05-05,7.110012948896339,inch,38.704421992781725,C
S119,,24.33847356231336,,30.2357546864372,Celsius
S325,,42.26385605219853,inch,33.59941664545846, celsius 
S389,,34.238804546868195,MM,27.881746101943143,C
S228,2023-11-02,39.24342242917205,inch,35.052181623233466,Celsius
S145,,8.940371067526431,mm,26.824516415460277,C
S308,,48.07829292678623,,40.40972994640053,C
S142,,3.770799947174602,MM,34.400335784665785,C
S122,2023-05-16,25.519714962446837,mm,32.12565088642285,Celsius
S285,,18.60676523270839,mm,44.758519888782544,c
S392,,29.61289244346312,mm,27.219775590514168,Celsius
S226,2023-01-31,47.03943384807717,MM,12.006343994303228,C
S360,,5.529249867858294,,13.402973177877495,C
S257,,6.6038583971862295,MM,35.21187623656913, celsius 
S285,,16.74161088165346, INCH,11.70575382971612, celsius 
S165,2023-03-06,32.061871407601195,mm,35.757159135154794,c
S221,,7.317172845235903,mm,15.677353166653822, celsius 
S069,,6.527070809318203,mm,10.045747897443489,c
S309,,39.58480638699416,mm,14.670411362689183,Celsius
S224,2023-03-06,39.741557287265096, INCH,21.551523125675693,C
S124,2023-05-25,34.02699795073051,,29.45314148719443, celsius 
S344,,20.52526239778113,,36.821726001923736,Celsius
S339,,28.684569216707057,mm,33.439821008909874,c
S012,,30.75101928779854, INCH,16.970487165267834,c
